family,n_clusters,n_features,n_samples,clusterer,reducer,reduction_level,condition,ari,replicates,unit
circles,5,10,2000,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0.36833532435162403,50,circles|5|10|2000
circles,5,10,2000,OPTICS,VAE,25_percent,VAE__25_percent,0.3546753505566943,50,circles|5|10|2000
circles,5,10,2000,OPTICS,VAE,50_percent,VAE__50_percent,0.3605583332889048,50,circles|5|10|2000
circles,5,10,2000,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.32581204496783556,50,circles|5|10|2000
circles,5,50,2000,AHC,Isomap,25_percent,Isomap__25_percent,0.22659873225660504,50,circles|5|50|2000
circles,5,50,2000,AHC,Isomap,50_percent,Isomap__50_percent,0.16901219048962657,50,circles|5|50|2000
circles,5,50,2000,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.23522726947487352,50,circles|5|50|2000
circles,5,50,2000,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.33490404939418089,50,circles|5|50|2000
circles,5,50,2000,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.33094517096939924,50,circles|5|50|2000
circles,5,50,2000,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.33670864553986651,50,circles|5|50|2000
circles,5,50,2000,AHC,MDS,25_percent,MDS__25_percent,0.28393534289754341,50,circles|5|50|2000
circles,5,50,2000,AHC,MDS,50_percent,MDS__50_percent,0.29189981357886252,50,circles|5|50|2000
circles,5,50,2000,AHC,MDS,k_minus_1,MDS__k_minus_1,0.28307339145481636,50,circles|5|50|2000
circles,5,50,2000,AHC,None,original,None__original,0.29146899095941659,50,circles|5|50|2000
circles,5,50,2000,AHC,PCA,25_percent,PCA__25_percent,0.29037482161001177,50,circles|5|50|2000
circles,5,50,2000,AHC,PCA,50_percent,PCA__50_percent,0.29929549145255668,50,circles|5|50|2000
circles,5,50,2000,AHC,PCA,k_minus_1,PCA__k_minus_1,0.2798124767580199,50,circles|5|50|2000
circles,5,50,2000,AHC,VAE,25_percent,VAE__25_percent,0.24155387106869694,50,circles|5|50|2000
circles,5,50,2000,AHC,VAE,50_percent,VAE__50_percent,0.24764788330395723,50,circles|5|50|2000
circles,5,50,2000,AHC,VAE,k_minus_1,VAE__k_minus_1,0.23193751712456914,50,circles|5|50|2000
circles,5,50,2000,GMM,Isomap,25_percent,Isomap__25_percent,0.24736807754154388,50,circles|5|50|2000
circles,5,50,2000,GMM,Isomap,50_percent,Isomap__50_percent,0.25285259668684323,50,circles|5|50|2000
circles,5,50,2000,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.17258158984642832,50,circles|5|50|2000
circles,5,50,2000,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.31567852405005781,50,circles|5|50|2000
circles,5,50,2000,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.34188448811206062,50,circles|5|50|2000
circles,5,50,2000,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.26450266307301384,50,circles|5|50|2000
circles,5,50,2000,GMM,MDS,25_percent,MDS__25_percent,0.30758668089446994,50,circles|5|50|2000
circles,5,50,2000,GMM,MDS,50_percent,MDS__50_percent,0.30439065823117817,50,circles|5|50|2000
circles,5,50,2000,GMM,MDS,k_minus_1,MDS__k_minus_1,0.31093495532813636,50,circles|5|50|2000
circles,5,50,2000,GMM,None,original,None__original,0.10812042926119139,50,circles|5|50|2000
circles,5,50,2000,GMM,PCA,25_percent,PCA__25_percent,0.30810897497160572,50,circles|5|50|2000
circles,5,50,2000,GMM,PCA,50_percent,PCA__50_percent,0.30435088822354239,50,circles|5|50|2000
circles,5,50,2000,GMM,PCA,k_minus_1,PCA__k_minus_1,0.31205573986841229,50,circles|5|50|2000
circles,5,50,2000,GMM,VAE,25_percent,VAE__25_percent,0.30343311380951027,50,circles|5|50|2000
circles,5,50,2000,GMM,VAE,50_percent,VAE__50_percent,0.20066569087788444,50,circles|5|50|2000
circles,5,50,2000,GMM,VAE,k_minus_1,VAE__k_minus_1,0.30292132705142971,50,circles|5|50|2000
circles,5,50,2000,KMeans,Isomap,25_percent,Isomap__25_percent,0.24763050169883308,50,circles|5|50|2000
circles,5,50,2000,KMeans,Isomap,50_percent,Isomap__50_percent,0.24800867361255141,50,circles|5|50|2000
circles,5,50,2000,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.25281116536908926,50,circles|5|50|2000
circles,5,50,2000,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.32443839921600592,50,circles|5|50|2000
circles,5,50,2000,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.32571816571189616,50,circles|5|50|2000
circles,5,50,2000,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.27104919228848162,50,circles|5|50|2000
circles,5,50,2000,KMeans,MDS,25_percent,MDS__25_percent,0.33022439105096196,50,circles|5|50|2000
circles,5,50,2000,KMeans,MDS,50_percent,MDS__50_percent,0.33035284856828412,50,circles|5|50|2000
circles,5,50,2000,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.33036981733248572,50,circles|5|50|2000
circles,5,50,2000,KMeans,None,original,None__original,0.33029552270238155,50,circles|5|50|2000
circles,5,50,2000,KMeans,PCA,25_percent,PCA__25_percent,0.33030916326401327,50,circles|5|50|2000
circles,5,50,2000,KMeans,PCA,50_percent,PCA__50_percent,0.3300667576670524,50,circles|5|50|2000
circles,5,50,2000,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.33015457343673582,50,circles|5|50|2000
circles,5,50,2000,KMeans,VAE,25_percent,VAE__25_percent,0.30299256326728308,50,circles|5|50|2000
circles,5,50,2000,KMeans,VAE,50_percent,VAE__50_percent,0.30142468128033928,50,circles|5|50|2000
circles,5,50,2000,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.30291680732207488,50,circles|5|50|2000
circles,5,50,2000,OPTICS,Isomap,25_percent,Isomap__25_percent,0.53187152641399205,50,circles|5|50|2000
circles,5,50,2000,OPTICS,Isomap,50_percent,Isomap__50_percent,0.57476595516062046,50,circles|5|50|2000
circles,5,50,2000,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0.53939280245357013,50,circles|5|50|2000
circles,5,50,2000,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0.69236723151428836,50,circles|5|50|2000
circles,5,50,2000,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0.72079842435173258,50,circles|5|50|2000
circles,5,50,2000,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.64281350756373867,50,circles|5|50|2000
circles,5,50,2000,OPTICS,MDS,25_percent,MDS__25_percent,0.59847066090720269,50,circles|5|50|2000
circles,5,50,2000,OPTICS,MDS,50_percent,MDS__50_percent,0.59579209960649582,50,circles|5|50|2000
circles,5,50,2000,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0.60452425869676518,50,circles|5|50|2000
circles,5,50,2000,OPTICS,None,original,None__original,0.60323310131348351,50,circles|5|50|2000
circles,5,50,2000,OPTICS,PCA,25_percent,PCA__25_percent,0.59309731433575641,50,circles|5|50|2000
circles,5,50,2000,OPTICS,PCA,50_percent,PCA__50_percent,0.59581451370740002,50,circles|5|50|2000
circles,5,50,2000,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0.59661236893141545,50,circles|5|50|2000
circles,5,50,2000,OPTICS,VAE,25_percent,VAE__25_percent,0.56214906159799694,50,circles|5|50|2000
circles,5,50,2000,OPTICS,VAE,50_percent,VAE__50_percent,0.54808379559212705,50,circles|5|50|2000
circles,5,50,2000,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.55052096237621928,50,circles|5|50|2000
circles,5,200,2000,AHC,Isomap,25_percent,Isomap__25_percent,0.23103710723352033,50,circles|5|200|2000
circles,5,200,2000,AHC,Isomap,50_percent,Isomap__50_percent,0.23540236856075619,50,circles|5|200|2000
circles,5,200,2000,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.19560964935198541,50,circles|5|200|2000
circles,5,200,2000,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.33701675180976609,50,circles|5|200|2000
circles,5,200,2000,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.33366533464374321,50,circles|5|200|2000
circles,5,200,2000,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.33999886083274056,50,circles|5|200|2000
circles,5,200,2000,AHC,MDS,25_percent,MDS__25_percent,0.28764306696331188,50,circles|5|200|2000
circles,5,200,2000,AHC,MDS,50_percent,MDS__50_percent,0.30263139008799234,50,circles|5|200|2000
circles,5,200,2000,AHC,MDS,k_minus_1,MDS__k_minus_1,0.28171611182457895,50,circles|5|200|2000
circles,5,200,2000,AHC,None,original,None__original,0.28409755751603788,50,circles|5|200|2000
circles,5,200,2000,AHC,PCA,25_percent,PCA__25_percent,0.28429569487339962,50,circles|5|200|2000
circles,5,200,2000,AHC,PCA,50_percent,PCA__50_percent,0.30423482074320712,50,circles|5|200|2000
circles,5,200,2000,AHC,PCA,k_minus_1,PCA__k_minus_1,0.30011161916235796,50,circles|5|200|2000
circles,5,200,2000,AHC,VAE,25_percent,VAE__25_percent,0.32833363496829837,50,circles|5|200|2000
circles,5,200,2000,AHC,VAE,50_percent,VAE__50_percent,0.30133917636275559,50,circles|5|200|2000
circles,5,200,2000,AHC,VAE,k_minus_1,VAE__k_minus_1,0.32339470436852591,50,circles|5|200|2000
circles,5,200,2000,GMM,Isomap,25_percent,Isomap__25_percent,0.028319209991870022,50,circles|5|200|2000
circles,5,200,2000,GMM,Isomap,50_percent,Isomap__50_percent,0.2473487035456704,50,circles|5|200|2000
circles,5,200,2000,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.24068067027996404,50,circles|5|200|2000
circles,5,200,2000,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.34180747563744535,50,circles|5|200|2000
circles,5,200,2000,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.34045217324376714,50,circles|5|200|2000
circles,5,200,2000,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.26024815493719511,50,circles|5|200|2000
circles,5,200,2000,GMM,MDS,25_percent,MDS__25_percent,0.29605148369023632,50,circles|5|200|2000
circles,5,200,2000,GMM,MDS,50_percent,MDS__50_percent,0.1087590179338276,50,circles|5|200|2000
circles,5,200,2000,GMM,MDS,k_minus_1,MDS__k_minus_1,0.30991702673399041,50,circles|5|200|2000
circles,5,200,2000,GMM,None,original,None__original,0.044211074874775137,50,circles|5|200|2000
circles,5,200,2000,GMM,PCA,25_percent,PCA__25_percent,0.29593830630932827,50,circles|5|200|2000
circles,5,200,2000,GMM,PCA,50_percent,PCA__50_percent,0.11028841129956729,50,circles|5|200|2000
circles,5,200,2000,GMM,PCA,k_minus_1,PCA__k_minus_1,0.31113326947040038,50,circles|5|200|2000
circles,5,200,2000,GMM,VAE,25_percent,VAE__25_percent,0.090269683952628521,50,circles|5|200|2000
circles,5,200,2000,GMM,VAE,50_percent,VAE__50_percent,0.084440671859543723,50,circles|5|200|2000
circles,5,200,2000,GMM,VAE,k_minus_1,VAE__k_minus_1,0.1430731553665664,50,circles|5|200|2000
circles,5,200,2000,KMeans,Isomap,25_percent,Isomap__25_percent,0.24704787914158163,50,circles|5|200|2000
circles,5,200,2000,KMeans,Isomap,50_percent,Isomap__50_percent,0.24687448440296544,50,circles|5|200|2000
circles,5,200,2000,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.24810938633561858,50,circles|5|200|2000
circles,5,200,2000,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.33267336433766481,50,circles|5|200|2000
circles,5,200,2000,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.33382575031145589,50,circles|5|200|2000
circles,5,200,2000,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.27470554301739319,50,circles|5|200|2000
circles,5,200,2000,KMeans,MDS,25_percent,MDS__25_percent,0.33019692170312381,50,circles|5|200|2000
circles,5,200,2000,KMeans,MDS,50_percent,MDS__50_percent,0.32991631308669561,50,circles|5|200|2000
circles,5,200,2000,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.33045020113004325,50,circles|5|200|2000
circles,5,200,2000,KMeans,None,original,None__original,0.32995619892789479,50,circles|5|200|2000
circles,5,200,2000,KMeans,PCA,25_percent,PCA__25_percent,0.33005240876014613,50,circles|5|200|2000
circles,5,200,2000,KMeans,PCA,50_percent,PCA__50_percent,0.33003592223411005,50,circles|5|200|2000
circles,5,200,2000,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.33011632027701943,50,circles|5|200|2000
circles,5,200,2000,KMeans,VAE,25_percent,VAE__25_percent,0.31481916912534197,50,circles|5|200|2000
circles,5,200,2000,KMeans,VAE,50_percent,VAE__50_percent,0.31915977128541789,50,circles|5|200|2000
circles,5,200,2000,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.31682183393648455,50,circles|5|200|2000
circles,5,200,2000,OPTICS,Isomap,25_percent,Isomap__25_percent,0.61635659491095662,50,circles|5|200|2000
circles,5,200,2000,OPTICS,Isomap,50_percent,Isomap__50_percent,0.55962454976698706,50,circles|5|200|2000
circles,5,200,2000,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0.6983619991331893,50,circles|5|200|2000
circles,5,200,2000,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0.67631426867897915,50,circles|5|200|2000
circles,5,200,2000,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0.67463133565545685,50,circles|5|200|2000
circles,5,200,2000,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.67266213462378621,50,circles|5|200|2000
circles,5,200,2000,OPTICS,MDS,25_percent,MDS__25_percent,0.65345248113295507,50,circles|5|200|2000
circles,5,200,2000,OPTICS,MDS,50_percent,MDS__50_percent,0.66076443034768106,50,circles|5|200|2000
circles,5,200,2000,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0.5191137929011026,50,circles|5|200|2000
circles,5,200,2000,OPTICS,None,original,None__original,0.66078277843473787,50,circles|5|200|2000
circles,5,200,2000,OPTICS,PCA,25_percent,PCA__25_percent,0.64064535460891692,50,circles|5|200|2000
circles,5,200,2000,OPTICS,PCA,50_percent,PCA__50_percent,0.6607984359752197,50,circles|5|200|2000
circles,5,200,2000,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0.51735866103926231,50,circles|5|200|2000
circles,5,200,2000,OPTICS,VAE,25_percent,VAE__25_percent,0.64626546530036511,50,circles|5|200|2000
circles,5,200,2000,OPTICS,VAE,50_percent,VAE__50_percent,0.62235341145257916,50,circles|5|200|2000
circles,5,200,2000,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.6496433035981809,50,circles|5|200|2000
moons,2,10,2000,AHC,Isomap,25_percent,Isomap__25_percent,0.80398124297850604,50,moons|2|10|2000
moons,2,10,2000,AHC,Isomap,50_percent,Isomap__50_percent,0.77990975029834819,50,moons|2|10|2000
moons,2,10,2000,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.81167693464571156,50,moons|2|10|2000
moons,2,10,2000,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.41636449205391074,50,moons|2|10|2000
moons,2,10,2000,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.31079714737755704,50,moons|2|10|2000
moons,2,10,2000,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.37304809703747621,50,moons|2|10|2000
moons,2,10,2000,AHC,MDS,25_percent,MDS__25_percent,0.32396252063730613,50,moons|2|10|2000
moons,2,10,2000,AHC,MDS,50_percent,MDS__50_percent,0.32002242778332785,50,moons|2|10|2000
moons,2,10,2000,AHC,MDS,k_minus_1,MDS__k_minus_1,0.30718483928469514,50,moons|2|10|2000
moons,2,10,2000,AHC,None,original,None__original,0.30541775422900602,50,moons|2|10|2000
moons,2,10,2000,AHC,PCA,25_percent,PCA__25_percent,0.33631528876836264,50,moons|2|10|2000
moons,2,10,2000,AHC,PCA,50_percent,PCA__50_percent,0.31584275169484838,50,moons|2|10|2000
moons,2,10,2000,AHC,PCA,k_minus_1,PCA__k_minus_1,0.31322903690860093,50,moons|2|10|2000
moons,2,10,2000,AHC,VAE,25_percent,VAE__25_percent,0.44333455388246895,50,moons|2|10|2000
moons,2,10,2000,AHC,VAE,50_percent,VAE__50_percent,0.48261978593525845,50,moons|2|10|2000
moons,2,10,2000,AHC,VAE,k_minus_1,VAE__k_minus_1,0.48090445164627593,50,moons|2|10|2000
moons,2,10,2000,GMM,Isomap,25_percent,Isomap__25_percent,0.76083480205942378,50,moons|2|10|2000
moons,2,10,2000,GMM,Isomap,50_percent,Isomap__50_percent,0.63756422959576386,50,moons|2|10|2000
moons,2,10,2000,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.95020421874870498,50,moons|2|10|2000
moons,2,10,2000,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.55022783479617388,50,moons|2|10|2000
moons,2,10,2000,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.46160333997682357,50,moons|2|10|2000
moons,2,10,2000,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.31294848021329758,50,moons|2|10|2000
moons,2,10,2000,GMM,MDS,25_percent,MDS__25_percent,0.45807505018371453,50,moons|2|10|2000
moons,2,10,2000,GMM,MDS,50_percent,MDS__50_percent,0.46989671435064445,50,moons|2|10|2000
moons,2,10,2000,GMM,MDS,k_minus_1,MDS__k_minus_1,0.447677668597392,50,moons|2|10|2000
moons,2,10,2000,GMM,None,original,None__original,0.4819926314063302,50,moons|2|10|2000
moons,2,10,2000,GMM,PCA,25_percent,PCA__25_percent,0.4656308510137353,50,moons|2|10|2000
moons,2,10,2000,GMM,PCA,50_percent,PCA__50_percent,0.47179554336093443,50,moons|2|10|2000
moons,2,10,2000,GMM,PCA,k_minus_1,PCA__k_minus_1,0.46459111376417078,50,moons|2|10|2000
moons,2,10,2000,GMM,VAE,25_percent,VAE__25_percent,0.48377850026298413,50,moons|2|10|2000
moons,2,10,2000,GMM,VAE,50_percent,VAE__50_percent,0.46726390474912732,50,moons|2|10|2000
moons,2,10,2000,GMM,VAE,k_minus_1,VAE__k_minus_1,0.55890059181993301,50,moons|2|10|2000
moons,2,10,2000,KMeans,Isomap,25_percent,Isomap__25_percent,0.60758819808273568,50,moons|2|10|2000
moons,2,10,2000,KMeans,Isomap,50_percent,Isomap__50_percent,0.59978577825056278,50,moons|2|10|2000
moons,2,10,2000,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.625365040066448,50,moons|2|10|2000
moons,2,10,2000,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.37154393465428048,50,moons|2|10|2000
moons,2,10,2000,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.38171104251179888,50,moons|2|10|2000
moons,2,10,2000,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.36806963454985864,50,moons|2|10|2000
moons,2,10,2000,KMeans,MDS,25_percent,MDS__25_percent,0.25872567208220565,50,moons|2|10|2000
moons,2,10,2000,KMeans,MDS,50_percent,MDS__50_percent,0.2616246912581589,50,moons|2|10|2000
moons,2,10,2000,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.25444486410131778,50,moons|2|10|2000
moons,2,10,2000,KMeans,None,original,None__original,0.2625294829349365,50,moons|2|10|2000
moons,2,10,2000,KMeans,PCA,25_percent,PCA__25_percent,0.261971303531776,50,moons|2|10|2000
moons,2,10,2000,KMeans,PCA,50_percent,PCA__50_percent,0.26270659152704323,50,moons|2|10|2000
moons,2,10,2000,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.26262301013288541,50,moons|2|10|2000
moons,2,10,2000,KMeans,VAE,25_percent,VAE__25_percent,0.39235243837777856,50,moons|2|10|2000
moons,2,10,2000,KMeans,VAE,50_percent,VAE__50_percent,0.39968717533745912,50,moons|2|10|2000
moons,2,10,2000,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.43701245251799425,50,moons|2|10|2000
moons,2,10,2000,OPTICS,Isomap,25_percent,Isomap__25_percent,0.87036753051895477,50,moons|2|10|2000
moons,2,10,2000,OPTICS,Isomap,50_percent,Isomap__50_percent,0.84598474901579512,50,moons|2|10|2000
moons,2,10,2000,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0.90801614500670658,50,moons|2|10|2000
moons,2,10,2000,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0.27638463517690309,50,moons|2|10|2000
moons,2,10,2000,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0.15024688363973762,50,moons|2|10|2000
moons,2,10,2000,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.10113813325685218,50,moons|2|10|2000
moons,2,10,2000,OPTICS,MDS,25_percent,MDS__25_percent,0.019880120030090022,50,moons|2|10|2000
moons,2,10,2000,OPTICS,MDS,50_percent,MDS__50_percent,0,50,moons|2|10|2000
moons,2,10,2000,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0.15340600699565027,50,moons|2|10|2000
moons,2,10,2000,OPTICS,None,original,None__original,0,50,moons|2|10|2000
moons,2,10,2000,OPTICS,PCA,25_percent,PCA__25_percent,0.01992004000016008,50,moons|2|10|2000
moons,2,10,2000,OPTICS,PCA,50_percent,PCA__50_percent,0,50,moons|2|10|2000
moons,2,10,2000,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0.26784242508348355,50,moons|2|10|2000
moons,2,10,2000,OPTICS,VAE,25_percent,VAE__25_percent,0.38393434196670684,50,moons|2|10|2000
moons,2,10,2000,OPTICS,VAE,50_percent,VAE__50_percent,0.42548975020249841,50,moons|2|10|2000
moons,2,10,2000,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.45140357029524913,50,moons|2|10|2000
moons,2,50,2000,AHC,Isomap,25_percent,Isomap__25_percent,0.97216951097248805,50,moons|2|50|2000
moons,2,50,2000,AHC,Isomap,50_percent,Isomap__50_percent,0.97083138522572954,50,moons|2|50|2000
moons,2,50,2000,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.97264318405457029,50,moons|2|50|2000
moons,2,50,2000,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.41532535093925332,50,moons|2|50|2000
moons,2,50,2000,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.42604473094405632,50,moons|2|50|2000
moons,2,50,2000,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.45844574108903413,50,moons|2|50|2000
moons,2,50,2000,AHC,MDS,25_percent,MDS__25_percent,0.42031328535282292,50,moons|2|50|2000
moons,2,50,2000,AHC,MDS,50_percent,MDS__50_percent,0.4274740995000903,50,moons|2|50|2000
moons,2,50,2000,AHC,MDS,k_minus_1,MDS__k_minus_1,0.42156129155584537,50,moons|2|50|2000
moons,2,50,2000,AHC,None,original,None__original,0.4133497431955766,50,moons|2|50|2000
moons,2,50,2000,AHC,PCA,25_percent,PCA__25_percent,0.4137622251288271,50,moons|2|50|2000
moons,2,50,2000,AHC,PCA,50_percent,PCA__50_percent,0.44672413209726713,50,moons|2|50|2000
moons,2,50,2000,AHC,PCA,k_minus_1,PCA__k_minus_1,0.44155846024616402,50,moons|2|50|2000
moons,2,50,2000,AHC,VAE,25_percent,VAE__25_percent,0.53029958132794219,50,moons|2|50|2000
moons,2,50,2000,AHC,VAE,50_percent,VAE__50_percent,0.50754761553597005,50,moons|2|50|2000
moons,2,50,2000,AHC,VAE,k_minus_1,VAE__k_minus_1,0.53509311689416483,50,moons|2|50|2000
moons,2,50,2000,GMM,Isomap,25_percent,Isomap__25_percent,0.82810357212007124,50,moons|2|50|2000
moons,2,50,2000,GMM,Isomap,50_percent,Isomap__50_percent,0.92734824376318581,50,moons|2|50|2000
